ImagePath,Caption,Label,skin_type_gt,gender_gt,age,smile,facialHair_moustache,facialHair_beard,facialHair_sideburns,glasses,hair_bald,hair_invisible,makeup_eyeMakeup,makeup_lipMakeup,occlusion_foreheadOccluded,occlusion_eyeOccluded,occlusion_mouthOccluded,accessories_headWear,accessories_glasses,accessories_mask,blur_blurLevel,exposure_exposureLevel,noise_noiseLevel,ImagePath_rect_left,ImagePath_rect_top,ImagePath_rect_width,ImagePath_rect_height,face_light_gt,hair_length_gt,long_medium_hair_gt,glasses_gt
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\457.jpg,Image Description,TRUE,darker,male,47,0.105,0.1,0.1,0.1,ReadingGlasses,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,33,42,113,113,yes,bald,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\458.jpg,Image Description,TRUE,darker,male,28,0,0.1,0.1,0.1,NoGlasses,0.63,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,50,53,94,94,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\459.jpg,Image Description,TRUE,darker,female,37,0.015,0,0,0,NoGlasses,0.89,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,62,45,65,65,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\460.jpg,Image Description,TRUE,darker,female,29,0.015,0,0,0,NoGlasses,0.77,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,58,49,84,84,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\461.jpg,Image Description,TRUE,darker,male,55,1,0.1,0.1,0.1,ReadingGlasses,0.75,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,medium,69,48,66,66,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\462.jpg,Image Description,FALSE,darker,male,33,0.822,0.1,0.1,0.1,ReadingGlasses,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,61,39,69,69,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\463.jpg,Image Description,TRUE,darker,male,30,0,0.4,0.4,0.1,ReadingGlasses,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,1,0,low,goodExposure,low,67,54,67,67,some,none,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\464.jpg,Image Description,TRUE,darker,female,36,0,0,0,0,NoGlasses,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,49,50,64,64,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\465.jpg,Image Description,TRUE,darker,female,58,0.008,0,0,0,ReadingGlasses,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0.99,0,low,goodExposure,low,69,71,71,71,yes,none,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\467.jpg,Image Description,TRUE,darker,female,31,0.125,0,0,0,ReadingGlasses,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,1,0,low,goodExposure,low,53,81,66,66,yes,none,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\468.jpg,Image Description,TRUE,darker,male,48,0,0.1,0.1,0.1,NoGlasses,0.71,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,48,52,101,101,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\469.jpg,Image Description,FALSE,darker,female,32,0.271,0,0,0,NoGlasses,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,high,56,51,63,63,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\470.jpg,Image Description,TRUE,darker,male,49,0.348,0.1,0.1,0.1,NoGlasses,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,37,49,98,98,some,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\471.jpg,Image Description,TRUE,darker,female,49,0.515,0,0,0,NoGlasses,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,59,62,69,69,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\472.jpg,Image Description,TRUE,darker,female,58,0.334,0,0,0,ReadingGlasses,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0.89,0,low,overExposure,low,46,51,65,65,yes,none,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\473.jpg,Image Description,FALSE,darker,female,51,0.794,0,0,0,NoGlasses,0.38,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.91,0,low,underExposure,low,50,41,69,69,yes,none,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\474.jpg,Image Description,TRUE,darker,male,33,0,0.1,0.4,0.1,NoGlasses,0.94,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,35,38,114,114,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\475.jpg,Image Description,TRUE,darker,male,32,0.999,0.1,0.1,0.1,ReadingGlasses,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0.96,0,low,goodExposure,low,48,58,75,75,some,none,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\476.jpg,Image Description,TRUE,darker,male,37,0,0.4,0.4,0.1,NoGlasses,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,67,50,57,57,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\477.jpg,Image Description,TRUE,darker,male,56,0,0.1,0.1,0.1,NoGlasses,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,46,50,61,61,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\479.jpg,Image Description,TRUE,darker,male,55,0.001,0.1,0.1,0.1,NoGlasses,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,low,52,37,81,81,some,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\481.jpg,Image Description,TRUE,darker,female,33,0,0,0,0,NoGlasses,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,69,63,71,71,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\482.jpg,Image Description,TRUE,darker,male,32,0.371,0.4,0.4,0.1,NoGlasses,0.65,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,61,39,72,72,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\483.jpg,Image Description,TRUE,darker,male,49,0.776,0.1,0.1,0.1,ReadingGlasses,0.69,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,56,70,102,102,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\484.jpg,Image Description,TRUE,darker,male,48,0,0.1,0.4,0.1,NoGlasses,0.92,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,medium,53,47,89,89,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\485.jpg,Image Description,TRUE,darker,female,38,0.909,0,0,0,NoGlasses,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,52,67,97,97,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\487.jpg,Image Description,TRUE,darker,male,33,0,0.6,0.6,0.1,NoGlasses,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,76,30,75,75,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\488.jpg,Image Description,TRUE,darker,male,34,0.206,0.1,0.1,0.1,NoGlasses,0.95,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,50,39,73,73,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\489.jpg,Image Description,TRUE,darker,male,54,0,0.1,0.1,0.1,NoGlasses,0.84,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,40,62,100,100,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\490.jpg,Image Description,TRUE,darker,male,41,0.005,0.1,0.1,0.1,NoGlasses,0.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,83,43,96,96,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\Senegal\492.jpg,Image Description,TRUE,darker,female,55,0.897,0,0,0,SwimmingGoggles,0,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,0,0.98,0,low,goodExposure,low,67,74,74,74,yes,none,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\493.jpg,Image Description,TRUE,lighter,male,48,1,0.1,0.1,0.1,NoGlasses,0.17,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,65,118,168,168,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\494.jpg,Image Description,TRUE,darker,male,29,0.703,0.1,0.4,0.1,NoGlasses,0.89,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,68,90,156,156,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\495.jpg,Image Description,TRUE,lighter,female,58,0.024,0,0,0,NoGlasses,0.03,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,74,101,134,134,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\496.jpg,Image Description,TRUE,lighter,male,53,0.481,0.1,0.1,0.1,NoGlasses,0.88,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,107,136,114,114,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\497.jpg,Image Description,TRUE,darker,male,59,0.115,0.1,0.1,0.1,NoGlasses,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,105,122,104,104,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\498.jpg,Image Description,TRUE,darker,male,33,0.246,0.4,0.4,0.1,ReadingGlasses,0.97,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.97,0,low,goodExposure,medium,52,100,232,232,yes,bald,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\499.jpg,Image Description,TRUE,lighter,female,56,0.564,0,0,0,NoGlasses,0.04,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,78,107,158,158,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\500.jpg,Image Description,TRUE,darker,male,56,0.804,0.1,0.1,0.1,NoGlasses,0.39,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,51,110,173,173,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\501.jpg,Image Description,TRUE,darker,female,50,0.997,0,0,0,ReadingGlasses,0.11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,low,goodExposure,low,74,125,145,145,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\502.jpg,Image Description,TRUE,lighter,male,58,0.997,0.1,0.1,0.1,NoGlasses,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,85,114,154,154,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\503.jpg,Image Description,TRUE,lighter,male,58,1,0.1,0.1,0.1,NoGlasses,0.23,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,79,97,146,146,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\504.jpg,Image Description,TRUE,darker,male,55,0.055,0.4,0.4,0.1,NoGlasses,0.76,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,72,89,174,174,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\505.jpg,Image Description,TRUE,darker,female,49,0.999,0,0,0,NoGlasses,0.07,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,86,127,129,129,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\506.jpg,Image Description,FALSE,darker,female,49,1,0,0,0,NoGlasses,0.45,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,71,115,175,175,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\507.jpg,Image Description,TRUE,darker,male,58,0,0.1,0.1,0.1,ReadingGlasses,0.93,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,1,0,low,goodExposure,low,103,90,141,141,yes,bald,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\508.jpg,Image Description,TRUE,darker,female,44,0.475,0,0,0,NoGlasses,0.85,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,137,95,158,158,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\509.jpg,Image Description,TRUE,darker,male,48,0.392,0.1,0.6,0.1,NoGlasses,0.64,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,96,113,165,165,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\510.jpg,Image Description,TRUE,darker,male,61,0,0.4,0.4,0.1,ReadingGlasses,0.81,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.93,0,low,goodExposure,medium,79,111,170,170,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\511.jpg,Image Description,TRUE,darker,male,44,0.002,0.1,0.1,0.1,NoGlasses,0.94,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,33,85,192,192,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\512.jpg,Image Description,TRUE,lighter,male,23,0.719,0.1,0.1,0.1,NoGlasses,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,102,106,162,162,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\513.jpg,Image Description,TRUE,darker,male,48,0.999,0.1,0.1,0.1,ReadingGlasses,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.96,0,low,goodExposure,low,70,110,180,180,yes,bald,FALSE,yes_thick
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\514.jpg,Image Description,TRUE,darker,male,59,0.596,0.1,0.1,0.1,NoGlasses,0.53,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,56,107,173,173,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\515.jpg,Image Description,TRUE,lighter,male,58,0,0.4,0.4,0.1,NoGlasses,0.02,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,58,126,156,156,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\516.jpg,Image Description,TRUE,darker,male,62,0.961,0.6,0.9,0.6,NoGlasses,0,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,low,goodExposure,low,93,109,170,170,yes,none,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\517.jpg,Image Description,TRUE,darker,male,43,0.171,0.1,0.1,0.1,NoGlasses,0.93,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,76,88,183,183,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\518.jpg,Image Description,TRUE,darker,male,33,0.023,0.1,0.1,0.1,NoGlasses,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,90,86,169,169,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\519.jpg,Image Description,TRUE,darker,male,59,0,0.6,0.6,0.6,NoGlasses,0.09,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,medium,88,170,169,169,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\520.jpg,Image Description,TRUE,darker,male,34,0.006,0.1,0.1,0.1,NoGlasses,0.97,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,80,104,152,152,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\521.jpg,Image Description,TRUE,lighter,male,58,0.864,0.1,0.1,0.1,NoGlasses,0.22,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,93,117,168,168,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\522.jpg,Image Description,TRUE,darker,female,49,1,0,0,0,ReadingGlasses,0.23,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,85,94,152,152,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\523.jpg,Image Description,TRUE,darker,female,58,0.971,0,0,0,NoGlasses,0.29,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,86,108,154,154,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\524.jpg,Image Description,TRUE,lighter,female,44,1,0,0,0,NoGlasses,0.06,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,116,132,123,123,yes,medium_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\525.jpg,Image Description,TRUE,darker,female,29,1,0,0,0,NoGlasses,0.65,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,69,101,149,149,yes,long_hair,TRUE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\526.jpg,Image Description,FALSE,darker,female,47,0.027,0,0,0,ReadingGlasses,0.51,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.99,0,low,goodExposure,low,61,115,171,171,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\527.jpg,Image Description,TRUE,lighter,female,51,0.834,0,0,0,NoGlasses,0.08,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,62,118,143,143,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\528.jpg,Image Description,TRUE,darker,female,47,0.993,0,0,0,NoGlasses,0.55,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,73,113,145,145,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\529.jpg,Image Description,FALSE,darker,female,52,0.33,0,0,0,NoGlasses,0.08,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,81,104,162,162,yes,tied_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\530.jpg,Image Description,TRUE,darker,female,54,0.998,0,0,0,ReadingGlasses,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,0,0.91,0,low,goodExposure,low,76,76,146,146,yes,long_hair,TRUE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\531.jpg,Image Description,TRUE,lighter,male,54,0.021,0.1,0.1,0.1,ReadingGlasses,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.99,0,low,overExposure,low,56,150,194,194,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\532.jpg,Image Description,TRUE,darker,male,50,0.009,0.1,0.1,0.1,NoGlasses,0.19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,74,91,187,187,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\533.jpg,Image Description,TRUE,lighter,male,58,0,0.4,0.1,0.1,NoGlasses,0.07,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,86,132,139,139,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\534.jpg,Image Description,TRUE,darker,male,48,1,0.1,0.4,0.1,NoGlasses,0.73,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,81,94,154,154,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\535.jpg,Image Description,TRUE,darker,male,32,0.154,0.1,0.4,0.1,ReadingGlasses,0.94,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0.98,0,low,goodExposure,medium,88,93,164,164,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\536.jpg,Image Description,TRUE,lighter,male,58,1,0.1,0.1,0.1,ReadingGlasses,0.08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.99,0,low,overExposure,medium,87,116,166,166,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\537.jpg,Image Description,TRUE,lighter,male,49,0.249,0.6,0.4,0.4,NoGlasses,0.06,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,89,163,173,173,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\538.jpg,Image Description,TRUE,darker,male,58,0.003,0.4,0.4,0.1,ReadingGlasses,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.95,0,low,goodExposure,medium,79,96,167,167,yes,bald,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\539.jpg,Image Description,TRUE,darker,male,39,0.027,0.1,0.1,0.1,NoGlasses,0.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,55,89,206,206,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\540.jpg,Image Description,TRUE,darker,male,51,0.439,0.1,0.6,0.1,ReadingGlasses,0.03,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0.96,0,low,goodExposure,low,71,107,180,180,yes,short_hair,FALSE,yes_thin
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\541.jpg,Image Description,TRUE,darker,male,65,0.001,0.1,0.1,0.1,NoGlasses,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,87,88,180,180,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\542.jpg,Image Description,TRUE,darker,male,38,0.37,0.1,0.1,0.1,NoGlasses,0.15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,131,169,82,82,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\543.jpg,Image Description,TRUE,darker,male,59,0.27,0.1,0.1,0.1,NoGlasses,0.96,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,65,112,178,178,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\544.jpg,Image Description,TRUE,darker,male,33,0,0.4,0.4,0.1,NoGlasses,0.91,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,97,97,174,174,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\545.jpg,Image Description,TRUE,darker,male,35,0.612,0.1,0.1,0.1,NoGlasses,0.98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,61,101,159,159,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\546.jpg,Image Description,TRUE,lighter,male,47,0.52,0.1,0.1,0.1,NoGlasses,0.17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,101,111,168,168,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\547.jpg,Image Description,TRUE,lighter,male,56,1,0.1,0.1,0.1,NoGlasses,0.16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,73,110,143,143,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\548.jpg,Image Description,TRUE,lighter,male,45,1,0.4,0.4,0.1,NoGlasses,0.35,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,medium,60,80,170,170,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\549.jpg,Image Description,TRUE,lighter,male,67,0.185,0.1,0.1,0.1,NoGlasses,0.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,medium,goodExposure,low,54,113,189,189,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\550.jpg,Image Description,TRUE,darker,male,57,0.037,0.1,0.4,0.1,NoGlasses,0.94,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,overExposure,low,73,72,165,165,yes,bald,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\551.jpg,Image Description,TRUE,darker,male,57,1,0.1,0.1,0.1,NoGlasses,0.83,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,low,153,132,89,89,yes,short_hair,FALSE,no
C:\Datasets\Parliament\Replication_PPB\RawImages\SouthAfrica\552.jpg,Image Description,TRUE,darker,male,58,0.923,0.1,0.1,0.1,NoGlasses,0.46,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,low,goodExposure,medium,75,107,159,159,yes,short_hair,FALSE,no
